date,time,DOY,Tau_kgms2,qc_Tau,H_wm2,qc_H,LE_wm2,qc_LE,co2_flux_umolm2s,qc_co2_flux,h2o_flux_umolm2s,qc_h2o_flux,ch4_flux_umolm2s,qc_ch4_flux,co2_v_adv_umolm2s,h2o_v_adv_umolm2s,ch4_v_adv_umolm2s,co2_molar_density_mmolm3,co2_mole_fraction_umolmol,co2_mixing_ratio_umolmol,co2_time_lag_s,co2_def_timelag,h2o_molar_density_mmolm3,h2o_mole_fraction_umolmol,h2o_mixing_ratio_umolmol,h2o_time_lag_s,h2o_def_timelag,ch4_molar_density_mmolm3,ch4_mole_fraction_umolmol,ch4_mixing_ratio_umolmol,ch4_time_lag_s,ch4_def_timelag,sonic_temperature_k,air_temperature_k,air_pressure_pa,air_density_kgm3,air_heat_capacity_jkkg,air_molar_volume_m3mol,ET_mmhr,water_vapor_density_kgm3,e_pa,es_pa,specific_humidity_kgkg,RH,VPD_pa,Tdew_k,wind_speed_ms,max_wind_speed_ms,wind_dir,u_star_ms,TKE_m2s2,L_m,MO_stability,bowen_ratio,scale_T_k,x_peak_m,x_offset_m,x_10_m,x_30_m,x_50_m,x_70_m,x_90_m,un_Tau_kgms2,Tau_scf,un_H_wm2,H_scf,un_LE_wm2,LE_scf,un_co2_flux_umolm2s,co2_scf,un_h2o_flux_umolm2s,h2o_scf,un_ch4_flux_umolm2s,ch4_scf,u_var_ms,v_var_ms,w_var_ms,rssi_77_mean
2026-02-23,05:00:00,54.208,3.487,1,NA,4,212.438,1,3.2582,1,4.7058,1,0.0892,1,-0,-0,-0,18.819,440.038,441.1627,0.1,1,109.0266,2.5493,2.5558,0.3,0,0.0972,2.1139,2.1193,0.1,0,286.4642,271.0072,97000.9852,1.2458,1006.4946,0.0232,0.3049,0.002,247.3533,520.8391,0.0016,47.4913,273.4858,261.3114,6.6614,17.1397,282.2017,1.6731,7.3324,-1441.0177,-0.0014,1.3037,0.132,25.5961,-3.8843,8.7863,21.8792,33.3671,46.7979,70.1117,3.4056,1.0239,273.8375,1.0524,177.881,1.1943,2.7282,1.1943,3.9403,1.1943,-0.0137,1.3437,6.2669,7.1992,1.1988,24.602
2026-02-23,05:30:00,54.229,2.8458,1,150.8157,1,133.6781,1,1.5079,1,2.9609,1,0.0191,1,0,0,0,18.8291,440.0932,441.2099,0.1,1,108.2838,2.5309,2.5373,0.3,0,0.0972,2.1132,2.1186,0,0,286.4861,270.9256,97024.8227,1.2464,1006.4837,0.0232,0.1919,0.002,245.6279,517.7049,0.0016,47.4456,272.0769,261.2243,4.5117,16.3904,291.571,1.511,6.6502,-1949.7922,-0.001,1.1282,0.0796,25.1652,-3.8189,8.6384,21.5108,32.8053,46.0099,68.9313,2.7973,1.0174,152.08690000000001,1.0389,115.7165,1.1552,1.3053,1.1552,2.5631,1.1552,-0.0323,1.3233,5.3733,6.907,1.0202,25.4613
2026-02-23,06:00:00,54.249,0.7698,0,61.8271,0,92.8032,0,0.8778,0,2.0555,0,-0.0124,0,0,0,0,18.836,440.2007,441.3382,0.1,1,110.2823,2.5773,2.584,0.3,0,0.0969,2.107,2.1124,0,0,286.5148,270.8863,97025.8483,1.2466,1006.5082,0.0232,0.1332,0.002,250.1331,516.202,0.0016,48.4564,266.0689,261.4506,3.001,13.2799,328.5235,0.7858,5.3174,-668.9986,-0.003,0.6662,0.0627,18.3091,-2.7785,6.2849,15.6503,23.8677,33.4748,50.1514,0.7595,1.0135,64.9385,1.0296,82.3748,1.1266,0.7791,1.1266,1.8245,1.1266,-0.0318,1.3112,1.8346,8.189,0.6111,24.6545
2026-02-23,06:30:00,54.27,0.3286,0,79.0765,0,90.904,0,0.8818,0,2.0133,0,-0.0061,0,-0,-0,-0,18.8474,440.3357,441.459,0.1,1,108.9055,2.5444,2.5509,0.4,0,0.0973,2.1136,2.119,0,0,286.4763,270.8032,97021.6624,1.247,1006.4894,0.0232,0.1305,0.002,246.9266,513.0358,0.0016,48.1305,266.1092,261.2899,3.064,9.9991,338.4629,0.5133,4.2348,-145.7837,-0.0137,0.8699,0.1227,14.4492,-2.1927,4.9599,12.3509,18.8359,26.4177,39.5785,0.3241,1.0137,81.5723,1.03,80.6038,1.1278,0.7819,1.1278,1.7851,1.1278,-0.0314,1.3117,2.1332,5.865,0.4713,25.3903
2026-02-23,07:00:00,54.291,2.288,1,102.6264,1,92.6504,1,1.5825,1,2.0521,1,-0.0148,1,0,0,0,18.8432,440.342,441.4435,0.1,1,106.7787,2.4953,2.5015,0.3,0,0.0972,2.1126,2.1179,0,0,286.4848,270.8784,97017.4077,1.2466,1006.4639,0.0232,0.133,0.0019,242.1516,515.8979,0.0016,46.9379,273.7463,261.0471,3.3266,14.2807,310.3998,1.3548,7.219,-2065.1114,-0.001,1.1077,0.0604,24.531,-3.7227,8.4207,20.9687,31.9786,44.8505,67.1942,2.2558,1.0143,104.3734,1.0315,81.7925,1.1327,1.397,1.1327,1.8116,1.1327,-0.0449,1.3135,3.1861,10.3776,0.8742,25.4454
2026-02-23,07:30:00,54.312,0.7293,1,43.3307,0,59.6453,0,0.4537,0,1.3211,0,-0.0074,0,0,0,0,18.8488,440.4691,441.5851,0.2,0,108.1487,2.5273,2.5337,0.2,0,0.0972,2.1118,2.1171,0,0,286.5137,270.9225,97033.7356,1.2466,1006.4817,0.0232,0.0856,0.002,245.2976,517.587,0.0016,47.3925,272.2894,261.2076,2.3074,11.7942,328.5461,0.7649,4.7019,-880.3894,-0.0023,0.7265,0.0452,19.5257,-2.9631,6.7026,16.6903,25.4538,35.6993,53.484,0.7205,1.0123,45.4219,1.0258,53.5507,1.1138,0.4073,1.1138,1.1861,1.1138,-0.0211,1.3073,1.2914,7.6194,0.493,24.9486
2026-02-23,08:00:00,54.333,1.5704,0,42.8284,1,120.4228,0,0.8332,1,2.6681,0,-0.0073,0,0,0,0,18.8155,440.3564,441.473,0.1,1,108.0629,2.5291,2.5355,0.2,0,0.097,2.1114,2.1168,-0.1,0,286.3072,271.2155,97049.1799,1.2454,1006.4864,0.0232,0.1729,0.002,245.5127,528.9168,0.0016,46.418,283.404,261.2185,3.4674,14.1435,317.2307,1.1229,6.091,-2818.5933,-7e-4,0.3556,0.0304,21.1789,-3.214,7.27,18.1034,27.6088,38.7217,58.0122,1.5478,1.0146,47.7467,1.0324,106.0593,1.1354,0.7338,1.1354,2.3498,1.1354,-0.0241,1.3146,3.5109,7.8039,0.8672,24.8211
2026-02-23,08:30:00,54.354,1.6692,1,115.3933,1,113.4606,1,1.0995,1,2.5143,1,0.0237,1,-0,-0,-0,18.7868,440.5026,441.641,0.2,0,109.9318,2.5776,2.5843,0.2,0,0.0969,2.1109,2.1163,-0.1,0,285.7692,271.4194,97072.5063,1.2448,1006.5151,0.0232,0.1629,0.002,250.2832,536.9303,0.0016,46.6137,286.6471,261.4581,3.7971,16.3256,318.4651,1.158,6.563,-1147.4651,-0.0017,1.017,0.0795,23.5723,-3.5772,8.0916,20.1493,30.7289,43.0977,64.5682,1.6439,1.0154,117.4737,1.0344,99.3799,1.1417,0.9631,1.1417,2.2023,1.1417,-0.018,1.3172,2.6729,9.7475,0.7056,25.0313
2026-02-23,09:00:00,54.374,1.2944,0,116.0053,0,108.8811,0,1.3821,0,2.4131,0,0.0086,0,-0,-0,-0,18.7839,440.5421,441.6898,0.2,0,110.795,2.5985,2.6053,0.3,0,0.0967,2.1088,2.1143,0,0,285.9447,271.5547,97090.3677,1.2444,1006.5281,0.0233,0.1564,0.002,252.3565,542.3089,0.0016,46.5337,289.9524,261.561,4.418,16.596,321.5492,1.0199,5.2917,-779.9211,-0.0026,1.0654,0.0908,21.7037,-3.2936,7.4502,18.552,28.293,39.6813,59.4499,1.2726,1.0171,117.3588,1.0383,94.3962,1.1534,1.1982,1.1534,2.0921,1.1534,-0.03,1.3224,2.6266,7.2841,0.6729,22.3905
2026-02-23,09:30:00,54.395,3.2396,1,99.2599,1,198.6457,1,2.1594,1,4.4041,1,-0.0115,1,-0,-0,-0,18.7631,440.3968,441.5509,0.1,1,111.355,2.6137,2.6205,0.3,0,0.0967,2.1123,2.1179,-0.1,0,286.2639,271.9376,97102.8644,1.2428,1006.5412,0.0233,0.2854,0.002,253.8624,557.7898,0.0016,45.5122,303.9274,261.6352,5.3615,13.7426,301.8108,1.6146,7.9524,-3616.3982,-6e-4,0.4997,0.0491,25.5312,-3.8745,8.764,21.8237,33.2826,46.6793,69.934,3.1766,1.0199,105.1007,1.0442,169.6369,1.171,1.844,1.171,3.761,1.171,-0.0464,1.3311,4.1567,10.6247,1.1235,26.2369
2026-02-23,10:00:00,54.416,1.952,1,172.3788,1,157.3385,1,1.6293,1,3.4894,1,-0.0029,1,-0,-0,-0,18.7326,440.1556,441.3308,0.2,0,113.3294,2.6629,2.67,0.3,0,0.0962,2.1049,2.1105,0,0,286.311,272.2628,97116.1161,1.2414,1006.572,0.0233,0.2261,0.0021,258.677,571.2407,0.0017,45.2834,312.5638,261.87,5.4556,13.9108,309.0044,1.2539,5.7939,-975.6339,-0.0021,1.0956,0.11,23.6942,-3.5957,8.1335,20.2534,30.8878,43.3206,64.9021,1.9134,1.0201,173.0081,1.0448,134.1646,1.1727,1.3894,1.1727,2.9755,1.1727,-0.0564,1.332,2.9578,7.8132,0.8168,23.1725
2026-02-23,10:30:00,54.437,1.4712,0,71.9099,0,202.5025,0,1.6453,0,4.4921,0,-0.0406,1,0,0,0,18.7035,440.1278,441.3171,0.2,0,114.5241,2.695,2.7022,0.3,0,0.0965,2.1122,2.1179,0,0,286.3893,272.5136,97144.9291,1.2406,1006.5927,0.0233,0.2911,0.0021,261.8719,581.8126,0.0017,45.0097,319.9407,262.0237,5.0383,14.7521,318.9216,1.089,6.9043,-1532.071,-0.0013,0.3551,0.0529,21.2248,-3.2209,7.2858,18.1426,27.6686,38.8056,58.1379,1.4439,1.0189,79.2811,1.0422,173.8163,1.165,1.4123000000000001,1.165,3.8558,1.165,-0.0628,1.3281,3.0843,9.9132,0.8111,24.9805
2026-02-23,11:00:00,54.458,2.7964,1,139.3098,1,223.0339,1,-0.1719,2,4.949,1,-0.0269,1,-0,-0,-0,18.6701,439.9967,441.1974,0.1,1,115.4755,2.7214,2.7288,0.3,0,0.0961,2.1064,2.1122,0,0,286.1217,272.8275,97154.1211,1.2393,1006.6112,0.0233,0.3207,0.0021,264.4667,595.2855,0.0017,44.4269,330.8188,262.1472,5.4922,13.3852,304.0285,1.5021,7.0423,-2075.9136,-0.001,0.6246,0.0743,25.1945,-3.8234,8.6484,21.5359,32.8435,46.0635,69.0116,2.7409,1.0203,144.5905,1.0451,190.0735,1.1734,-0.1465,1.1734,4.2177,1.1734,-0.0704,1.3323,3.5769,9.5024,1.0053,24.0642
2026-02-23,11:30:00,54.479,3.1463,1,140.5056,1,224.1086,1,3.0247,1,4.9737,1,-0.0149,1,0,0,0,18.6532,439.7966,441.0039,0.2,0,116.1165,2.7377,2.7453,0.2,0,0.096,2.1073,2.1131,0,0,286.4557,273.0105,97187.0101,1.2389,1006.6225,0.0234,0.3223,0.0021,266.1443,603.267,0.0017,44.1172,337.1228,262.2266,5.4152,17.2882,318.6229,1.5936,12.3108,-2458.2417,-8e-4,0.627,0.0707,25.6889,-3.8984,8.8182,21.9585,33.4881,46.9676,70.366,3.0845,1.02,145.8815,1.0446,191.2177,1.172,2.5807,1.172,4.2438,1.172,-0.0612,1.3316,2.8323,20.7115,1.0778,25.1706
2026-02-23,12:00:00,54.499,2.8036,1,130.0606,1,240.001,1,2.675,1,5.327,1,-0.0022,1,-0,-0,-0,18.6474,439.7561,441.0029,0.2,0,119.8751,2.827,2.835,0.2,0,0.0958,2.1038,2.1098,-0.1,0,286.437,273.1153,97202.1342,1.2386,1006.6721,0.0234,0.3452,0.0022,274.8624,607.8834,0.0018,45.2163,333.021,262.6317,5.7288,15.1608,315.7498,1.5045,10.7589,-2234.9265,-9e-4,0.5419,0.0693,26.1116,-3.9625,8.9633,22.3198,34.0392,47.7404,71.5238,2.7459,1.021,136.383,1.0466,203.7887,1.1777,2.2714,1.1777,4.5232,1.1777,-0.049,1.3346,2.752,17.8435,0.9223,24.5606
2026-02-23,12:30:00,54.52,4.3206,1,NA,4,200.2264,1,-0.0779,2,4.4451,1,0.0333,1,0,0,0,18.6275,439.7104,440.9422,0.1,1,118.3425,2.7935,2.8014,0.2,0,0.0959,2.1069,2.1128,-0.1,0,286.4685,273.3507,97182.2056,1.2373,1006.6573,0.0234,0.288,0.0022,271.5538,618.3607,0.0017,43.9151,346.8069,262.4793,6.0631,16.5333,299.3412,1.8687,10.215,-2771.9471,-7e-4,1.0034,0.0863,25.4877,-3.8679,8.7491,21.7865,33.2258,46.5996,69.8147,4.2275,1.022,201.7143,1.0487,169.1514,1.1837,-0.0658,1.1837,3.7553,1.1837,-0.0372,1.3378,5.7937,13.1248,1.5115,24.9513
2026-02-23,13:00:00,54.541,3.4188,1,106.3727,1,245.0351,1,2.9003,1,5.4398,1,-0.0363,1,0,0,0,18.6249,439.7054,440.9387,0.1,1,118.4758,2.797,2.8049,0.2,0,0.0956,2.1017,2.1076,-0.1,0,286.7929,273.3175,97171.245,1.2373,1006.6587,0.0234,0.3525,0.0022,271.8645,616.8734,0.0017,44.0714,345.0089,262.4937,5.7467,18.5823,311.9777,1.6623000000000001,10.7772,-3684.773,-5e-4,0.4341,0.0514,25.4264,-3.8586,8.7281,21.7341,33.1459,46.4875,69.6468,3.3484,1.021,113.9823,1.0467,208.0056,1.178,2.462,1.178,4.6177,1.178,-0.0701,1.3348,3.6747,16.6765,1.2032,24.4905
2026-02-23,13:30:00,54.562,4.9354,1,NA,4,280.1736,1,1.9766,1,6.2206,1,0.042,1,-0,-0,-0,18.6049,439.5724,440.7861,0.2,0,116.5367,2.7534,2.761,0.2,0,0.0958,2.1069,2.1127,0,0,286.5938,273.4417,97150.0724,1.2365,1006.6369,0.0234,0.4031,0.0021,267.5627,622.4526,0.0017,42.9852,354.8899,262.2933,5.9576,19.1381,301.2137,1.9979,11.677,-2383.5658,-8e-4,1.0189,0.1148,27.1532,-4.1206,9.3208,23.2101,35.3969,49.6447,74.3768,4.8306,1.0217,286.5884,1.048,237.069,1.1818,1.6725,1.1818,5.2635,1.1818,-0.0568,1.3368,4.5628,17.3164,1.4748000000000001,24.8592
2026-02-23,14:00:00,54.583,3.4765,1,107.2803,1,183.7518,1,0.8004,1,4.0803,1,0.0452,2,-0,-0,-0,18.6036,439.737,440.9429,0.2,0,115.7,2.7348,2.7423,0.2,0,0.0959,2.1102,2.1159,0,1,286.9402,273.5795,97147.6793,1.2358,1006.6288,0.0234,0.2644,0.0021,265.7526,628.6969,0.0017,42.2704,362.9443,262.2081,5.595,15.5141,310.2867,1.6772,10.2088,-3752.3881,-5e-4,0.5838,0.0514,26.4957,-4.0208,9.0951,22.6481,34.5399,48.4426,72.5759,3.4064,1.0206,111.9032,1.0457,156.3504,1.1753,0.681,1.1753,3.4718,1.1753,-0.0023,1.3333,3.1534,16.159,1.1051,25.1438
2026-02-23,15:00:00,54.624,1.3086,1,74.089,0,157.7804,0,1.7447,0,3.5041,0,8e-4,0,0,0,0,18.627,439.9605,441.2052,0.2,0,119.4401,2.8211,2.8291,0.2,0,0.0963,2.121,2.127,0,0,287.7343,273.7341,97199.5175,1.2357,1006.6775,0.0234,0.2271,0.0022,274.2852,635.7686,0.0018,43.1423,361.4835,262.6053,5.7512,12.923,319.5263,1.0291,5.9261,-1255.4479,-0.0016,0.4696,0.0579,21.7482,-3.3004,7.4654,18.59,28.3509,39.7626,59.5716,1.2816,1.021,78.7716,1.0467,133.9289,1.1781,1.481,1.1781,2.9744,1.1781,-0.0276,1.3348,1.8335,9.3372,0.6815,62.6821
2026-02-23,15:30:00,54.645,1.3627,1,68.4486,1,134.1409,1,1.5414,1,2.9789,1,0.0153,1,0,0,0,18.6432,439.9576,441.203,0.2,0,119.6151,2.8228,2.8308,0.2,0,0.0965,2.1234,2.1294,0,0,287.7383,273.6626,97242.7774,1.2366,1006.6774,0.0234,0.193,0.0022,274.5683,632.4911,0.0018,43.4106,357.9229,262.6182,4.8512,11.6669,315.9351,1.0497,6.0437,-1442.9374,-0.0014,0.5103,0.0524,22.9458,-3.4821,7.8766,19.6138,29.9122,41.9523,62.8522,1.3382,1.0183,72.6437,1.041,115.4825,1.1616,1.327,1.1616,2.5645,1.1616,-0.0134,1.3263,2.4366,9.0306,0.6202,64.4056
2026-02-23,16:00:00,54.666,3.0426,1,113.6585,1,189.9085,1,1.2352,1,4.2168,1,0.0207,1,0,0,0,18.6634,440.0047,441.2565,0.2,0,120.3275,2.8368,2.8449,0.2,0,0.0965,2.1221,2.1281,0,0,287.9094,273.5265,97262.702,1.2375,1006.6831,0.0234,0.2732,0.0022,275.9907,626.2912,0.0018,44.0675,350.3006,262.6833,4.4223,19.981,312.8606,1.568,9.2313,-2896.613,-7e-4,0.5985,0.0582,25.6557,-3.8934,8.8068,21.9301,33.4448,46.9068,70.2749,2.9914,1.0171,119.3096,1.0383,164.6321,1.1535,1.0708,1.1535,3.6555,1.1535,-0.0242,1.3225,3.4447,13.9709,1.0469,63.9778
2026-02-23,16:30:00,54.687,3.465,1,NA,4,201.961,1,1.4591,1,4.4837,1,0.0263,1,0,0,0,18.6837,440.0193,441.2887,0.1,1,122.1413,2.8765,2.8848,0.3,0,0.0967,2.1259,2.132,0,0,287.8996,273.3513,97270.2511,1.2384,1006.7021,0.0234,0.2905,0.0022,279.877,618.3876,0.0018,45.2591,338.5107,262.8596,6.1625,17.4762,293.1128,1.6727,7.5322,-1852.058,-0.0011,1.0686,0.1035,24.5882,-3.7314,8.4403,21.0176,32.0532,44.9551,67.3509,3.3893,1.0223,215.9538,1.0493,170.3643,1.1855,1.2308,1.1855,3.7822,1.1855,-0.0472,1.3388,3.9866,9.7528,1.325,64.3317
2026-02-23,17:00:00,54.708,2.4329,1,NA,4,160.8822,1,1.8839,1,3.5711,1,0.0323,1,-0,-0,-0,18.7084,440.1429,441.4144,0.2,0,122.4346,2.8805,2.8888,0.3,0,0.0966,2.1207,2.1269,0,0,287.8964,273.1929,97290.654,1.2393,1006.702,0.0233,0.2314,0.0022,280.3165,611.3205,0.0018,45.8543,331.004,262.8794,7.2308,17.2363,290.3467,1.4011,5.3874,-1170.9867,-0.0017,1.247,0.1148,24.716,-3.7508,8.4842,21.1269,32.2199,45.1888,67.7011,2.3719,1.0257,198.0847,1.0559,133.6176,1.204,1.5646,1.204,2.9659,1.204,-0.0358,1.3493,3.6033,6.2538,0.9176,64.1128
